script_id	stage	analysis_role	original_path	release_path	original_sha256	release_sha256	direct_literal_inputs	stage_scoped_outputs	stage_scoped_figures	claim_ids	private_paths_sanitized_in_release_copy	mapping_basis
F0468	Stage8A	main_or_supporting	scripts/08A_finalize_acceptance.sh	scripts/08A_finalize_acceptance.sh	bcf5981304039d7b039b995423c5da8ec07f9759b1455f16f3e0198609d86e8c	079482a4b11dce78f3b00d3f0f77afa58071f7ca3adfe3bb1345112a7da8e32d	reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md;results/05B_full_qc_integration/validation_checks.tsv	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0469	Stage8A	main_or_supporting	scripts/08A_finalize_report.R	scripts/08A_finalize_report.R	aa3d06e8852a652067172aeed30db20f49f87ec0298d82a6c9533b4078457959	aa3d06e8852a652067172aeed30db20f49f87ec0298d82a6c9533b4078457959	scripts/08A_finalize_report.R;scripts/08A_helpers.R	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0470	Stage8A	main_or_supporting	scripts/08A_helpers.R	scripts/08A_helpers.R	b8c9a7a3f88d28b0e7f2112d925b0628cf6117a939631508798ecd3153d7f1bb	b8c9a7a3f88d28b0e7f2112d925b0628cf6117a939631508798ecd3153d7f1bb	metadata/dataset_manifest.tsv;metadata/file_manifest.tsv;reports/stage_8A_bulk_preprocessing.md	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0471	Stage8A	main_or_supporting	scripts/08A_install_preprocessCore_single_thread.R	scripts/08A_install_preprocessCore_single_thread.R	6fe07807fdd92e12e718b51fc352599fcaecbc9da3911381fe58e6955e6b5048	6fe07807fdd92e12e718b51fc352599fcaecbc9da3911381fe58e6955e6b5048	See stage-scoped inputs and script source	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0472	Stage8A	sensitivity_or_validation	scripts/08A_rebuild_mapping_audits.R	scripts/08A_rebuild_mapping_audits.R	1942e1166bcae4487ea8ba4b9ddb195987844712ed8761c0e9420b85a0b6e0e1	1942e1166bcae4487ea8ba4b9ddb195987844712ed8761c0e9420b85a0b6e0e1	scripts/08A_finalize_report.R;scripts/08A_helpers.R;scripts/08A_rebuild_mapping_audits.R	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0473	Stage8A	main_or_supporting	scripts/08A_remote_launcher.sh	scripts/08A_remote_launcher.sh	aa4582f5b6bef1e594c65a207186e975b724f0ed1561c45b8e2a763ea331cb3a	820151de5191f203641683ae989b6301fd017804ba95ff9118c60d6ee24a7857	scripts/08A_run_server.sh	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0474	Stage8A	main_or_supporting	scripts/08A_resume_GSE8671.sh	scripts/08A_resume_GSE8671.sh	5e3269920be9056c136d8e06d71b28708983bc8284bddb253d784a119800b80d	f708c84e805757200b91389194c5f3b6d3d70404eecc2b5cae5472676161e812	reports/stage_8A_bulk_preprocessing.md;scripts/08A_GSE8671_preprocess.R;scripts/08A_finalize_report.R	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0475	Stage8A	main_or_supporting	scripts/08A_resume_GSE8671_raw_RMA.sh	scripts/08A_resume_GSE8671_raw_RMA.sh	a928c3b27b977af620d1e42b5c3ada4483ff7a39b3184a7555820596c0cf7256	51fbd185bc57f1b90c1c3ab3180d4ee7e5a46c678ad539db444e27b4be17557a	reports/stage_8A_bulk_preprocessing.md;scripts/08A_GSE8671_preprocess.R;scripts/08A_finalize_report.R	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0476	Stage8A	main_or_supporting	scripts/08A_resume_launcher.sh	scripts/08A_resume_launcher.sh	ad7c0b86578d9f95b8a50c459c446864b1c21aa06c23b743fdd31965eb185fa2	f897f644ee1ac750c4981b47c6c929fc132e632f5adce81383042f63ca686448	scripts/08A_resume_GSE8671.sh	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0477	Stage8A	main_or_supporting	scripts/08A_run_server.sh	scripts/08A_run_server.sh	23a410c764df004cc392f9bcaf06cf0bbdcdb4e3aebac3a7fcb7824bd3602808	20eca2465230b3689002b02c907091d6b172f05d536fbdc9b724143b7c16ecd4	reports/stage_8A_bulk_preprocessing.md;scripts/08A_GSE100179_preprocess.R;scripts/08A_GSE41657_preprocess.R;scripts/08A_GSE8671_preprocess.R;scripts/08A_finalize_report.R	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0478	Stage8A	sensitivity_or_validation	scripts/08A_validate_outputs.R	scripts/08A_validate_outputs.R	9dcb521eddf11e5544c070f8925b12c014eee70cc106e86d609092d1578348d1	9dcb521eddf11e5544c070f8925b12c014eee70cc106e86d609092d1578348d1	metadata/dataset_manifest.tsv;reports/stage_8A_bulk_preprocessing.md;results/05B_full_qc_integration/validation_checks.tsv;scripts/08A_validate_outputs.R	config/08A_bulk_preprocessing_parameters.tsv;reports/stage_8A_acceptance_audit.md;reports/stage_8A_bulk_preprocessing.md	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0479	Stage8B	main_or_supporting	scripts/08B_build_GSE8671_pairing.py	scripts/08B_build_GSE8671_pairing.py	57c22dfbcc114deb4062b993225c08316820bfec1a2d3ea24b84f2db9c58072a	57c22dfbcc114deb4062b993225c08316820bfec1a2d3ea24b84f2db9c58072a	See stage-scoped inputs and script source	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0480	Stage8B	main_or_supporting	scripts/08B_bulk_cohorts.R	scripts/08B_bulk_cohorts.R	edbe7ffa2fe393885f601c7fc4bd4b942ce36b90eaac192e557bed464ef980fe	edbe7ffa2fe393885f601c7fc4bd4b942ce36b90eaac192e557bed464ef980fe	scripts/08B_bulk_cohorts.R;scripts/08B_helpers.R	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0481	Stage8B	main_or_supporting	scripts/08B_correct_GSE8671_manifest.py	scripts/08B_correct_GSE8671_manifest.py	f6483b8d910a0322e4ff3aa3360fdd7ac19dbccbfeac6404bed7d6e6c680359f	f6483b8d910a0322e4ff3aa3360fdd7ac19dbccbfeac6404bed7d6e6c680359f	See stage-scoped inputs and script source	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0482	Stage8B	main_or_supporting	scripts/08B_helpers.R	scripts/08B_helpers.R	91451f9d9c5a598bc093d5d5759f76518e2d2cfb76ae0db1bf965e14ec2375f2	91451f9d9c5a598bc093d5d5759f76518e2d2cfb76ae0db1bf965e14ec2375f2	metadata/GSE8671_verified_pairs.tsv;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_6A_stage_blind_module_membership.tsv	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0483	Stage8B	main_or_supporting	scripts/08B_independent_acceptance.R	scripts/08B_independent_acceptance.R	c7db44616a7d357ac846e49aebcda03821e4ce13c60b7064b47bcc82fb85be35	c7db44616a7d357ac846e49aebcda03821e4ce13c60b7064b47bcc82fb85be35	figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;reports/stage_8B_bulk_validation.md;results_final/stage_6A_exploratory_candidate_modules.tsv;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv;scripts/08B_independent_acceptance.R	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0484	Stage8B	main_or_supporting	scripts/08B_launch_server.sh	scripts/08B_launch_server.sh	d4b7366672d54493550f51bc90540947e7a785ffe41bd73208f5f219ec2f2536	2340e3e6f4eba4acdb9080f999e8e024fa9f9ba0981aaae98ebd32ff4fdea06f	scripts/08B_run_server.sh	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0485	Stage8B	main_or_supporting	scripts/08B_meta_gate_report.R	scripts/08B_meta_gate_report.R	60a1761adb526af9b2deb1e5663832b7b11aa7cfe6b5067094c579f025bdac48	60a1761adb526af9b2deb1e5663832b7b11aa7cfe6b5067094c579f025bdac48	STATUS.md;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv;scripts/08B_helpers.R;scripts/08B_meta_gate_report.R	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0486	Stage8B	main_or_supporting	scripts/08B_preflight.R	scripts/08B_preflight.R	8842222ccd8ba50bf994a29bc94ced8d4b9200e98568de2a6dee0a1b1835e4f2	8842222ccd8ba50bf994a29bc94ced8d4b9200e98568de2a6dee0a1b1835e4f2	scripts/08B_preflight.R	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0487	Stage8B	main_or_supporting	scripts/08B_prepare_gdc_metadata.py	scripts/08B_prepare_gdc_metadata.py	76813d76c7bec758b2ab2395fe6c4c06ec292c4855818e4909bf698b95f3d08b	76813d76c7bec758b2ab2395fe6c4c06ec292c4855818e4909bf698b95f3d08b	metadata/file_manifest.tsv	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0488	Stage8B	main_or_supporting	scripts/08B_resume_pairing_correction.sh	scripts/08B_resume_pairing_correction.sh	cc1fdf52a84be2f1ace966eafa742bec8d3cee2edf2dd3d48128df16db3bc31f	84bb5f6d632ce6fc880716b3b06aa86c41341a886dbb7345ed33f24ae9c4b205	reports/stage_8B_bulk_validation.md;results/05B_full_qc_integration/validation_checks.tsv;scripts/08B_bulk_cohorts.R;scripts/08B_meta_gate_report.R;scripts/08B_validate_outputs.R	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0489	Stage8B	main_or_supporting	scripts/08B_run_server.sh	scripts/08B_run_server.sh	ad8d615d845e1494c0d77b2ab6a0c378ec2ef4ea6b185a80f2c64c1aed5810f6	463e5afa53f73ac5f163f398701060d17249e009b16aa5de678756408c82028a	scripts/08B_bulk_cohorts.R;scripts/08B_meta_gate_report.R;scripts/08B_tcga_auxiliary.R;scripts/08B_validate_outputs.R	config/08B_bulk_validation_parameters.tsv;figures_final/stage_8B_early_transition_forest.pdf;figures_final/stage_8B_early_transition_forest.png;figures_final/stage_8B_early_transition_forest_source_data.tsv;logs_summary/stage_8B_independent_acceptance.tsv;logs_summary/stage_8B_tissue_validation_gate.tsv;logs_summary/stage_8B_validation_checks.tsv;protocol/stage_8B_bulk_validation_plan.md;reports/stage_8B_acceptance_audit.md;reports/stage_8B_bulk_validation.md;results_final/stage_8B_bulk_validation_summary.tsv;results_final/stage_8B_meta_analysis_results.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
